ID,Cluster,MT Score,YAP,PI3KAKT,TGFB,WNT,MAPK,FOXO,TNF,NOTCH,HIF1,CD8
TCGA.E2.A14Y.01,Cluster III,3953.564592,3584.879776,2859.011216,3879.602286,2832.222109,2902.687199,4087.761096,3631.908832,4465.679372,4727.110549,-3679.172629
TCGA.E2.A1LL.01,Cluster III,4743.38377,3692.959919,3326.409065,3641.892137,3032.823459,3227.237474,4486.165625,3900.319559,4888.698308,4717.972407,-4984.657835
TCGA.EW.A1OW.01,Cluster III,4287.908363,3368.503829,3286.697251,4045.10172,3093.145174,2777.364845,4224.361269,3851.922741,4869.465234,4605.304861,-3315.898445
TCGA.EW.A1P4.01,Cluster III,3833.610949,3237.772095,3347.038801,3544.473419,2608.279969,3089.2036,4447.645164,4772.817481,4573.337959,4907.794484,405.1157275
TCGA.S3.AA10.01,Cluster III,4226.647746,3498.881181,3071.13039,3463.874724,3065.668989,2905.60092,4397.861945,4497.953865,4779.126516,4742.603346,1357.187653
TCGA.4J.AA1J.01,Cluster III,3578.418195,3641.200439,3057.547241,3904.053666,2745.227613,3137.142146,4334.172916,4073.548025,4424.140865,4466.760553,-3677.11809
TCGA.BI.A0VR.01,Cluster III,3216.53237,3493.979779,2990.793538,3484.200922,2527.578188,3028.151952,4366.496569,4735.778911,4745.695028,4763.452185,1439.980675
TCGA.BI.A0VS.01,Cluster III,4081.022433,3689.521842,3078.010722,3726.845973,3033.407397,2926.530082,4641.128597,3691.66516,4949.296192,4551.367665,-1821.814157
TCGA.BI.A20A.01,Cluster III,2954.094972,3541.957165,2952.976599,3119.778791,2459.406036,2893.915787,4141.503451,4105.818289,4781.396569,4189.07477,401.8287466
TCGA.C5.A0TN.01,Cluster III,3428.518759,3338.424895,2915.660568,3164.001641,2249.399555,2977.091805,4193.573364,4576.261266,4552.185289,4270.735373,-2819.396952
TCGA.C5.A1BE.01,Cluster III,3335.512759,3560.706424,2802.20929,3526.367217,2580.342483,2935.718147,4136.693407,4059.215114,4658.270485,4673.31793,-2016.49478
TCGA.C5.A1BF.01,Cluster III,4854.413294,3529.02851,3462.776268,3827.611905,2559.813177,3344.67399,4623.588564,4452.125162,4756.61361,4977.513124,-2341.956139
TCGA.C5.A1BI.01,Cluster III,3028.679569,3447.844664,2953.499385,3287.996153,2378.071955,2996.731821,4358.560403,4390.80318,4497.474719,4670.792569,375.2850723
TCGA.C5.A1BJ.01,Cluster III,3674.119888,3623.515343,3130.386559,3531.797677,2782.664587,3166.30642,4338.526024,4921.461519,4670.965434,4788.128747,-1170.444635
TCGA.C5.A1BM.01,Cluster III,3078.370463,3370.932097,2845.389504,2957.094415,2511.646628,3028.609734,4076.018375,4541.145849,4586.1963,4461.48249,-1314.235127
TCGA.C5.A1BN.01,Cluster III,3181.577901,3639.039548,2737.575649,3056.559938,2361.117773,2935.31562,4119.91001,3820.712458,4446.299157,4452.896051,-4034.758219
TCGA.C5.A1BQ.01,Cluster III,2457.71759,3089.169286,2666.270937,3104.570649,1895.54021,2511.837424,4102.871989,3722.22567,4746.9528,4673.539351,3197.090362
TCGA.C5.A1M5.01,Cluster III,3037.185646,3370.414979,2844.031438,3135.08547,2528.316407,2737.484841,4161.641807,4409.348906,4378.438613,4448.587655,89.79044463
TCGA.C5.A1M7.01,Cluster III,3102.653236,3147.115474,2899.542495,3320.469492,2215.049404,3013.367004,4176.818112,4922.742106,4581.576525,4430.196199,-2353.936955
TCGA.C5.A1M8.01,Cluster III,2424.939768,2857.57318,2232.87919,2825.374029,1984.312829,2466.652243,3564.311552,2946.330381,4291.574683,4234.374568,-2014.668822
TCGA.C5.A1MH.01,Cluster III,3127.460893,3373.661663,2989.056027,3335.938164,2181.954631,2874.351807,4273.793756,4714.83214,4669.029765,4727.337549,1238.335843
TCGA.C5.A1MK.01,Cluster III,3751.986243,3454.800739,2860.38473,3295.888422,2472.049565,3044.462767,4210.034901,4462.689254,4562.08114,4765.291229,-2167.503269
TCGA.C5.A1ML.01,Cluster III,4087.272747,3656.954816,3292.033327,3432.236167,2761.623187,2996.061606,4294.989199,3793.814785,5100.341362,4485.045008,-2290.926471
TCGA.C5.A1MN.01,Cluster III,3864.317544,3774.339164,2909.315523,3259.442068,2565.100159,3021.22332,3985.935349,4215.652625,4646.852333,4319.343779,-2629.009036
TCGA.C5.A1MP.01,Cluster III,3666.211641,3343.234513,3031.014955,3262.922823,2637.104591,2946.896527,4078.782557,4523.421629,4551.230491,4422.987239,490.9072217
TCGA.C5.A2LT.01,Cluster III,4306.72527,3757.719582,3316.802006,3573.663378,2536.41224,3349.28012,4529.309364,4670.588721,4521.084283,4274.301873,220.1783936
TCGA.C5.A2LV.01,Cluster III,3670.384433,3517.143895,2927.523424,3330.988785,2366.277594,2855.707744,4136.034693,3939.089826,4562.281003,4283.083996,-1456.077016
TCGA.C5.A2LX.01,Cluster III,3308.505884,3183.274803,2897.06656,2785.500898,2217.333758,2902.922434,3723.180125,4433.229406,4226.140862,4227.869217,3478.563519
TCGA.C5.A2LZ.01,Cluster III,2499.502899,3469.32264,2516.912693,3100.390055,2261.703459,2698.071997,4204.50316,3921.877592,4582.895514,4549.911403,-1125.960234
TCGA.C5.A3HD.01,Cluster III,2616.97132,3305.450393,2602.372885,3138.310144,2188.536272,2781.205756,4066.912099,3778.027561,4797.614074,4320.552636,-4270.44974
TCGA.C5.A3HL.01,Cluster III,3550.926063,3906.951255,2895.816658,3806.886347,2724.174512,2984.332464,4474.723702,4424.268878,4843.079377,4952.52154,-1591.42227
TCGA.C5.A7CH.01,Cluster III,3441.721478,3769.684958,2930.226698,3281.851821,2633.872965,3085.564446,4078.035809,4408.337092,4842.661066,4634.699426,-3272.402477
TCGA.C5.A7CJ.01,Cluster III,4070.844964,3713.635404,3347.340581,3819.45488,2823.15716,3288.985143,4489.423233,4941.121471,4665.295652,4569.384693,-443.5499925
TCGA.C5.A7CK.01,Cluster III,4171.792051,3945.900849,3160.422252,4079.995476,2942.293807,3073.753768,4378.033443,3546.156344,4852.258566,4853.188414,-4370.105821
TCGA.C5.A7CL.01,Cluster III,3288.283387,3268.11923,3010.154407,3254.352815,2172.744823,2956.373093,4085.673064,4418.480058,4855.958232,4612.471326,-3661.169339
TCGA.C5.A7CM.01,Cluster III,3459.471851,2813.434347,2843.484395,2932.892306,2058.556114,2423.056085,3811.336386,3703.373657,4552.970642,4381.025118,-4876.308508
TCGA.C5.A7CO.01,Cluster III,2999.864443,3593.559251,2437.627359,3162.442637,2435.487142,2623.925881,3677.67381,3336.948583,4453.814458,3975.854598,-970.4167863
TCGA.C5.A7UC.01,Cluster III,3469.812485,3629.548301,2931.152495,3304.934894,2465.964943,3246.834135,4337.368743,5058.431444,4726.277974,4237.153234,-3787.754608
TCGA.C5.A7UE.01,Cluster III,2623.152109,3493.157879,2433.986523,3027.184777,2259.24653,2797.300277,3605.07399,3474.245157,4394.709103,4046.849923,-2874.015682
TCGA.C5.A7UH.01,Cluster III,3258.198557,3452.421836,2929.629842,3215.561548,2140.763832,2886.319072,4399.666022,3801.290946,4699.482178,4567.752777,-1654.575328
TCGA.C5.A7UI.01,Cluster III,2847.517688,2427.294178,2466.182985,2364.652601,1537.854094,2482.968292,3494.407694,4460.477309,4057.772161,4376.331114,354.5580967
TCGA.C5.A7X3.01,Cluster III,3314.085933,3415.403609,2966.73269,3302.529464,2400.207615,2839.74747,4047.459695,4142.969549,4428.102998,4264.310462,-978.160473
TCGA.C5.A7X5.01,Cluster III,3353.348243,3656.908829,2804.260253,3290.639161,2619.566004,2787.670212,4271.36618,3519.461516,4911.720255,4283.738156,-4308.019217
TCGA.C5.A7XC.01,Cluster III,3943.835626,3558.000104,3047.170547,3703.041605,2580.308956,2925.189351,4520.432527,4425.019555,4705.029898,4336.270925,-1058.930324
TCGA.C5.A8XH.01,Cluster III,2710.240497,3240.925729,2759.391159,2955.545606,2471.561534,2797.439911,3944.498278,4214.890912,4725.802872,4329.681303,-1393.728081
TCGA.C5.A8XI.01,Cluster III,4095.375299,3805.097035,3053.81779,3724.890792,2782.103656,3087.219786,4214.487966,4694.489662,4885.905135,4703.393759,604.431168
TCGA.C5.A8XJ.01,Cluster III,3726.070766,3638.892942,3390.814777,3828.590749,3143.95634,3155.273387,4432.25678,3653.379863,4881.749716,5093.233595,-778.7871664
TCGA.C5.A8XK.01,Cluster III,3244.190514,3466.772562,2785.210263,3029.699225,2261.626463,2810.133017,4206.556534,4497.33008,4901.120948,4343.621829,-2518.02257
TCGA.C5.A8YR.01,Cluster III,3732.909098,2989.097053,2864.516306,3097.164876,1901.525979,2677.711698,4033.963273,3822.417177,4294.584993,4483.248926,-194.0529955
TCGA.C5.A8ZZ.01,Cluster III,4308.702694,3755.391233,3028.974889,4116.771575,2869.775206,2751.563727,4119.889779,3131.854874,4700.430329,4423.93386,-4352.436495
TCGA.C5.A901.01,Cluster III,3322.800721,3638.786876,3037.654465,3619.06449,2389.432544,3245.716544,4560.129508,4356.076107,4552.37604,4773.236534,-2497.384649
TCGA.C5.A907.01,Cluster III,3123.951893,3367.229574,2746.221215,2992.121799,2457.340312,2671.007657,3780.154826,4423.102752,4639.234965,4311.70204,-1827.070537
TCGA.DG.A2KL.01,Cluster III,4123.1943,3877.586462,3276.973412,4101.672116,2741.406106,3266.993426,4409.099429,4716.829644,4567.378309,4628.490642,-1903.011729
TCGA.DG.A2KM.01,Cluster III,3569.489364,3097.048054,3074.194258,3292.719655,2162.173293,3072.738343,4479.043386,4688.773115,4565.76754,4833.727158,7835.079598
TCGA.DR.A0ZL.01,Cluster III,2554.018804,3249.602779,2604.475976,2855.312717,2163.060825,2803.25822,4157.22772,3997.134004,4566.349264,4362.222933,-3083.269699
TCGA.DS.A0VK.01,Cluster III,4270.085669,3653.187549,3044.938841,3740.457097,2909.274148,2882.844699,4419.32908,3697.195294,4887.441939,4706.974286,-2813.261665
TCGA.DS.A0VL.01,Cluster III,2997.958579,3572.713514,2819.564543,3446.511867,2299.025155,2919.892247,4426.392279,4502.09323,4751.360072,4299.305667,-602.818084
TCGA.DS.A0VM.01,Cluster III,3027.666978,3427.39649,2829.255845,2738.536044,2446.002925,2691.563199,3870.185805,3968.175062,4357.619085,4110.230347,-2480.50153
TCGA.DS.A0VN.01,Cluster III,3321.357979,3305.399485,3048.164934,3491.108372,2227.242463,2924.376477,4170.980348,4634.915118,4734.746712,4667.619856,3256.579051
TCGA.DS.A1O9.01,Cluster III,4190.9142,3451.667314,3128.583558,3425.555004,2537.076757,2854.008689,4314.308851,4419.134794,4531.480917,4856.376834,341.2382388
TCGA.DS.A1OA.01,Cluster III,3334.675411,3507.266853,2747.118593,3627.363711,2470.404478,2663.304521,4120.016854,3997.361748,4512.444596,4355.155882,-794.6856809
TCGA.DS.A1OC.01,Cluster III,2535.86699,3335.821971,2762.175023,3382.97486,2377.607994,2827.478223,4259.107977,4117.591611,4752.335002,4863.049811,-152.0085549
TCGA.DS.A1OD.01,Cluster III,3313.439774,3415.868281,3201.430616,3206.632838,2346.930793,3084.714518,4158.356839,4730.22716,4425.248383,4378.917639,4623.503231
TCGA.DS.A3LQ.01,Cluster III,4174.966587,3526.126451,2960.644712,3387.320926,2520.713043,2807.765515,4095.342082,3503.027806,4620.232661,4416.294534,-2617.583343
TCGA.DS.A5RQ.01,Cluster III,3562.54394,3698.477101,2765.697981,3220.813811,2694.399902,2989.842964,4114.836116,4524.307166,4565.362715,4302.282966,-593.0368935
TCGA.DS.A7WH.01,Cluster III,4646.071453,3752.85332,3371.940727,3809.798713,2725.906767,3406.199225,4531.557519,4910.290871,4793.47116,4628.812701,-2327.16154
TCGA.DS.A7WI.01,Cluster III,2691.480004,3117.923851,2580.477733,2395.74292,1969.003478,2849.169037,3665.765685,4642.892247,4717.465662,4412.244908,-2484.894403
TCGA.EA.A1QS.01,Cluster III,4590.344945,3774.91425,3661.881915,4402.694859,3122.355069,3537.843439,4670.146674,4105.725182,5092.009411,4662.762505,-2973.675974
TCGA.EA.A1QT.01,Cluster III,3150.64655,3267.739779,2474.284791,3045.766574,2352.641443,2648.672082,3933.875231,4006.404435,4659.460013,4185.178803,-2272.213277
TCGA.EA.A3HQ.01,Cluster III,3273.999473,3458.94842,2742.277791,3245.966956,2471.741224,2801.509797,4067.425881,3843.924617,4634.192326,4478.252111,-1143.510359
TCGA.EA.A3HR.01,Cluster III,3466.192771,3639.491126,2831.537817,3799.868155,2660.875876,2878.590113,4525.132964,3951.749151,4734.205023,4748.240755,-2531.095687
TCGA.EA.A3HS.01,Cluster III,3015.927311,3505.077924,2833.69661,3630.210232,2765.570009,2954.208305,4446.863579,4084.310496,4905.028799,4576.076154,-2006.585542
TCGA.EA.A3HT.01,Cluster III,3743.561799,3761.941917,3147.893655,3642.760113,2862.801371,3163.040438,4330.915993,4677.554577,4694.011732,4733.658715,-2740.809198
TCGA.EA.A3HU.01,Cluster III,2520.969572,2987.280341,2939.018755,3065.910454,2103.663201,3021.094847,4408.062721,4582.00369,4608.970202,5018.738074,1939.64873
TCGA.EA.A3QE.01,Cluster III,3063.646704,3525.150485,2827.146928,3372.512877,2552.386114,2976.696063,4137.731543,4755.170514,4710.022088,4729.556509,2680.418643
TCGA.EA.A3Y4.01,Cluster III,3767.812669,3403.178332,2857.165904,2736.978414,2266.774109,2911.492965,3737.106151,4732.468145,4509.322098,4090.945959,4204.887073
TCGA.EA.A411.01,Cluster III,3925.793373,3398.86968,3181.017784,3437.237103,2601.280903,2950.27779,4400.001379,3947.517058,4891.348876,4332.357153,-3467.570238
TCGA.EA.A439.01,Cluster III,4242.355901,3340.212005,2874.712551,3879.625392,2671.045679,2577.752303,4335.049427,3838.4942,5161.347279,4309.331229,-232.5635878
TCGA.EA.A43B.01,Cluster III,2987.076052,3271.758805,2708.992395,2716.572141,2093.046351,2933.82993,3693.643098,4325.14979,4604.986507,4037.813248,774.7121853
TCGA.EA.A44S.01,Cluster III,2544.629942,3369.680329,2473.83675,2929.601646,2243.787159,2667.067629,3758.27015,3677.394111,4256.51663,4291.176154,-165.5031893
TCGA.EA.A50E.01,Cluster III,4165.544805,3514.078804,3085.706447,3722.47916,2580.370451,2949.930196,4418.274579,3760.617519,4508.704437,4756.27786,-2633.224494
TCGA.EA.A5ZD.01,Cluster III,2781.901063,3243.046831,2950.729885,3196.785743,2232.485267,2883.049288,4222.128274,4556.666373,4627.285234,4313.510588,-1841.101073
TCGA.EA.A5ZE.01,Cluster III,3820.659805,3357.030426,3092.134662,3491.927888,2482.739667,2865.112205,4017.234455,4043.496195,5143.6264,4117.346961,-1116.458699
TCGA.EA.A78R.01,Cluster III,3622.910991,3321.089218,2774.403081,2961.498086,2317.199842,2709.327305,3752.619698,4201.483039,4197.666697,4291.969035,-1653.513535
TCGA.EA.A97N.01,Cluster III,3795.375799,3784.656647,3131.518708,3903.22691,2740.00204,2978.70341,4685.848565,4094.803465,5057.343155,4621.820056,-3621.503052
TCGA.EK.A2GZ.01,Cluster III,4284.58679,3845.224172,2984.697693,3404.259496,2955.728319,3115.111209,4226.108484,4257.687993,4778.595136,4457.047462,-2985.598949
TCGA.EK.A2H0.01,Cluster III,2241.204608,3177.091698,2232.475631,2604.473547,2101.058762,2484.49274,4071.766019,3505.649003,4374.971373,4140.156629,-3112.002049
TCGA.EK.A2H1.01,Cluster III,4286.444858,3347.988045,3118.598665,3143.88094,2450.022238,3052.912497,4109.417056,5151.219277,4347.911141,4308.659782,-2036.229952
TCGA.EK.A2IP.01,Cluster III,2931.953172,3135.462902,2579.033372,2871.193607,2230.642856,2676.836725,3640.320909,4024.980976,4654.47278,3981.485294,-1004.362667
TCGA.EK.A2IR.01,Cluster III,3865.391252,3694.425143,2495.387602,3597.331228,3043.151175,2872.785072,3989.131355,3217.398701,4768.05901,4408.842316,-5367.505455
TCGA.EK.A2PI.01,Cluster III,3419.882888,3502.816437,2836.179032,3743.493001,2737.971764,2739.867956,3976.491828,3257.971154,5039.456,4582.561617,-4425.709073
TCGA.EK.A2R8.01,Cluster III,4609.819146,3414.413293,3079.086447,3684.561128,2444.309255,3058.732138,4368.261239,4551.008988,4428.419202,4415.563034,-1114.212402
TCGA.EK.A2R9.01,Cluster III,4611.59839,3593.471549,3246.15587,3741.268956,3092.276315,3045.323341,4014.073447,3838.687081,4883.314349,4343.110203,3713.750202
TCGA.EK.A2RA.01,Cluster III,2906.66284,3261.785615,2421.406,2873.90946,2147.115179,2754.130434,3967.945914,4011.155585,4766.26576,4240.306072,1000.78113
TCGA.EK.A2RB.01,Cluster III,2224.441145,2866.87438,2097.324257,2535.091627,1986.631601,2129.600915,3482.674676,3394.68262,4180.395091,3759.751593,-1969.147976
TCGA.EK.A2RC.01,Cluster III,3661.630496,3352.962557,2890.760385,3362.112032,2506.652274,2829.756765,3976.504829,4178.257427,4479.726409,4202.013937,640.7805025
TCGA.EK.A2RE.01,Cluster III,3512.258347,3763.373834,2936.562882,3527.426548,2614.911133,3103.507594,4199.049128,4212.94269,4505.727702,4288.739656,-4492.64044
TCGA.EK.A2RJ.01,Cluster III,3342.347342,3052.695186,2780.470079,3051.682872,1624.407682,2826.562866,4055.286495,4704.556534,4406.281989,4518.628571,1726.15129
TCGA.EK.A2RK.01,Cluster III,2803.277276,2818.425008,2441.641644,2538.219917,2008.270305,2473.485957,3979.030521,3972.931935,4346.043128,4201.400448,229.5391986
TCGA.EK.A2RM.01,Cluster III,3468.388724,3315.836859,2726.872963,3434.870314,2231.786973,2765.305046,3904.042294,4485.779718,4627.916041,4407.608209,-2597.671222
TCGA.EK.A2RN.01,Cluster III,3293.740153,3317.333095,2441.499172,2868.382465,2028.413682,2791.317868,3912.825332,3933.018249,4631.247457,4138.3412,-1551.469182
TCGA.EK.A2RO.01,Cluster III,4191.117695,3764.869297,3020.197154,4066.624192,2466.688311,3159.322126,4346.721912,4536.668192,4409.677372,4498.244688,-2763.237228
TCGA.EK.A3GJ.01,Cluster III,2147.780253,3238.73454,2406.287597,2865.749656,1941.832242,2774.41322,3884.136627,4609.302924,4381.216126,4407.739926,1134.98983
TCGA.EX.A1H5.01,Cluster III,2908.07366,3230.795942,2615.148554,3046.873619,2273.734709,2509.128803,3814.01657,3625.165554,4892.281703,4245.280684,-1810.375276
TCGA.EX.A3L1.01,Cluster III,4342.338575,3765.530897,3413.76158,3704.047516,2604.008484,3438.03385,4732.879684,5425.514965,4935.435246,4967.962272,-3180.259313
TCGA.EX.A69L.01,Cluster III,3147.422482,3108.770746,2976.186356,3040.763596,2196.4112,2978.05847,4153.81488,4385.880908,4537.033515,4469.061773,2343.495868
TCGA.FU.A23L.01,Cluster III,2929.406508,3272.841071,2866.657352,3100.648597,2638.582778,2978.611588,4175.65051,4327.365932,4661.98452,4292.636347,2064.251143
TCGA.FU.A2QG.01,Cluster III,2677.473596,3683.015931,2746.373795,3193.773602,2547.964368,3046.19531,4206.836622,3849.57852,4619.394944,4509.373392,-1552.52175
TCGA.FU.A3HY.01,Cluster III,3042.175784,3680.332538,2705.146484,3516.06725,2579.436251,2862.873067,4371.46964,3943.598277,4510.157675,4537.965705,-3525.904148
TCGA.FU.A3NI.01,Cluster III,3024.605126,3234.165961,2892.742883,3382.621881,2647.764149,2725.359265,4460.194277,3636.309279,4728.013876,4361.797637,-2056.279423
TCGA.FU.A3TQ.01,Cluster III,3028.294908,3578.423551,3000.416808,3392.822528,2354.671027,3170.354425,4271.049583,4623.337838,4629.719754,4558.816879,-2401.81813
TCGA.FU.A3WB.01,Cluster III,3287.297831,3357.46058,2692.491785,3042.956125,2488.89758,2653.398695,3992.670071,3389.312389,4608.781284,4407.204551,-2156.454777
TCGA.FU.A3YQ.01,Cluster III,3933.767541,3456.421307,3140.878867,3442.281894,2662.383336,3081.4169,4302.27402,4903.326738,4713.230029,4595.146904,-7.503184436
TCGA.FU.A5XV.01,Cluster III,3197.380011,3654.789546,2836.89968,3458.518287,2550.765984,3052.282026,4269.901645,4158.861935,4463.473623,4479.673783,-1941.214522
TCGA.GH.A9DA.01,Cluster III,3439.476724,3714.832028,3005.034203,3409.314215,2463.129061,3134.312776,4509.740493,4939.546138,4720.89535,4496.176764,-1083.318523
TCGA.HG.A2PA.01,Cluster III,4455.922862,3504.146964,3357.117848,3574.555734,2784.409451,3170.902139,4423.63626,4776.179222,4588.004633,4589.308682,1982.778969
TCGA.HM.A3JJ.01,Cluster III,3586.649119,3651.105469,3090.101499,3685.956095,2846.333137,2948.23262,4449.291139,4525.679582,4867.821092,4413.796667,-1557.151403
TCGA.HM.A3JK.01,Cluster III,3884.517815,3628.59925,3199.249164,3762.361394,2790.216592,3012.307598,4156.01544,4142.441992,4963.115219,4415.403533,-2046.880979
TCGA.HM.A4S6.01,Cluster III,2735.076335,3578.193733,2907.092758,3272.034795,2610.818843,2768.41839,4289.418389,4362.7845,4910.929625,4946.623782,841.3631603
TCGA.IR.A3LC.01,Cluster III,3031.93088,3342.418146,2795.736844,3123.120848,2434.198783,2949.63962,3973.335156,4030.884147,4737.332315,4167.367519,-2971.248317
TCGA.IR.A3LH.01,Cluster III,3686.328088,3330.096832,3221.452271,3396.847711,2674.640703,3091.264405,4302.944297,4570.696961,4607.719817,4784.198643,2833.087929
TCGA.IR.A3LK.01,Cluster III,2485.415163,3355.826821,2469.13142,2938.004353,2110.048138,2945.505124,4065.475513,4273.644229,4686.100994,4458.239447,-521.4830866
